chapter	index	quest_title	item_id	filename	source	source_texture	out_w	out_h
catalog_of_the_rotten	06	Cave Ledger	rottencreatures:undead_miner_head	by_chapter/catalog_of_the_rotten/06_cave_ledger__rottencreatures__undead_miner_head.png	1.21.1.jar	assets/minecraft/textures/block/soul_sand.png	512	512
catalog_of_the_rotten	07	Swamp Compact	rottencreatures:swampy_head	by_chapter/catalog_of_the_rotten/07_swamp_compact__rottencreatures__swampy_head.png	1.21.1.jar	assets/minecraft/textures/block/soul_sand.png	512	512
catalog_of_the_rotten	08	Desert Compact	rottencreatures:mummy_head	by_chapter/catalog_of_the_rotten/08_desert_compact__rottencreatures__mummy_head.png	1.21.1.jar	assets/minecraft/textures/block/soul_sand.png	512	512
catalog_of_the_rotten	09	Dead Beard's Writ	rottencreatures:treasure_chest	by_chapter/catalog_of_the_rotten/09_dead_beards_writ__rottencreatures__treasure_chest.png	rottencreatures-neoforge-1.21.1-1.1.2.jar	assets/rottencreatures/textures/block/treasure_chest.png	528	352
catalog_of_the_rotten	10	Immortal Storm	rottencreatures:immortal_head	by_chapter/catalog_of_the_rotten/10_immortal_storm__rottencreatures__immortal_head.png	1.21.1.jar	assets/minecraft/textures/block/soul_sand.png	512	512
chaos_dice	00	Chapter - &eChaos Dice	minecraft:slime_ball	by_chapter/chaos_dice/00_chapter_-_chaos_dice__minecraft__slime_ball.png	1.21.1.jar	assets/minecraft/textures/item/slime_ball.png	512	512
chaos_dice	03	Slime Diplomacy	minecraft:slime_ball	by_chapter/chaos_dice/03_slime_diplomacy__minecraft__slime_ball.png	1.21.1.jar	assets/minecraft/textures/item/slime_ball.png	512	512
coin_and_contract	00	Chapter - &eCoin \& Contract	numismatics:spur	by_chapter/coin_and_contract/00_chapter_-_coin_contract__numismatics__spur.png	CreateNumismatics-1.0.20+neoforge-mc1.21.1.jar	assets/numismatics/textures/item/coin/spur.png	512	512
coin_and_contract	01	First Spur	numismatics:spur	by_chapter/coin_and_contract/01_first_spur__numismatics__spur.png	CreateNumismatics-1.0.20+neoforge-mc1.21.1.jar	assets/numismatics/textures/item/coin/spur.png	512	512
coin_and_contract	02	Bevel Stack	numismatics:bevel	by_chapter/coin_and_contract/02_bevel_stack__numismatics__bevel.png	CreateNumismatics-1.0.20+neoforge-mc1.21.1.jar	assets/numismatics/textures/item/coin/bevel.png	512	512
coin_and_contract	03	Cog Wealth	numismatics:cog	by_chapter/coin_and_contract/03_cog_wealth__numismatics__cog.png	CreateNumismatics-1.0.20+neoforge-mc1.21.1.jar	assets/numismatics/textures/item/coin/cog.png	512	512
coin_and_contract	04	Vendor's Booth	numismatics:vendor	by_chapter/coin_and_contract/04_vendors_booth__numismatics__vendor.png	CreateNumismatics-1.0.20+neoforge-mc1.21.1.jar	assets/numismatics/textures/block/shop/vendor/framed_glass_small.png	512	512
coin_and_contract	05	Bank Terminal	numismatics:bank_terminal	by_chapter/coin_and_contract/05_bank_terminal__numismatics__bank_terminal.png	CreateNumismatics-1.0.20+neoforge-mc1.21.1.jar	assets/numismatics/textures/block/bank_terminal/bank_terminal_drum.png	512	512
coin_and_contract	06	Bounty Board	bountiful:bountyboard	by_chapter/coin_and_contract/06_bounty_board__bountiful__bountyboard.png	bountiful-neoforge-8.0.0-beta.2.jar	assets/bountiful/textures/block/bountyboard.png	512	512
colonial_charter	00	Chapter - &eColonial Charter	stellaris:oxygen_distributor	by_chapter/colonial_charter/00_chapter_-_colonial_charter__stellaris__oxygen_distributor.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/machines/oxygen_distributor_side.png	512	512
colonial_charter	01	Plant the Banner	stellaris:flag	by_chapter/colonial_charter/01_plant_the_banner__stellaris__flag.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/flag/flag.png	512	512
colonial_charter	02	Solar Law	stellaris:solar_panel	by_chapter/colonial_charter/02_solar_law__stellaris__solar_panel.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/machines/solar_panel.png	512	512
colonial_charter	03	Cable Spine	stellaris:cable	by_chapter/colonial_charter/03_cable_spine__stellaris__cable.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/cable/cable_tier_1.png	512	512
colonial_charter	04	Pipe Creed	stellaris:pipe_t1	by_chapter/colonial_charter/04_pipe_creed__stellaris__pipe_t1.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/pipe/pipe_tier_1.png	512	512
colonial_charter	05	Big Lungs	stellaris:big_oxygen_tank	by_chapter/colonial_charter/05_big_lungs__stellaris__big_oxygen_tank.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/big_oxygen_tank.png	512	512
colonial_charter	06	Breathable Law	stellaris:oxygen_distributor	by_chapter/colonial_charter/06_breathable_law__stellaris__oxygen_distributor.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/machines/oxygen_distributor_side.png	512	512
colonial_charter	08	Rover Writ	stellaris:rover	by_chapter/colonial_charter/08_rover_writ__stellaris__rover.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/vehicle/rover.png	512	512
colonial_charter	09	Desh Harvest	stellaris:desh_ingot	by_chapter/colonial_charter/09_desh_harvest__stellaris__desh_ingot.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/desh_ingot.png	512	512
colonial_charter	10	Cheese Tax	stellaris:cheese	by_chapter/colonial_charter/10_cheese_tax__stellaris__cheese.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/cheese.png	512	512
colonial_charter	11	Lunar Forage	stellaris:moon_berries	by_chapter/colonial_charter/11_lunar_forage__stellaris__moon_berries.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/moon_berries.png	512	512
colonial_charter	12	Mars Crossing	stellaris:mars_sand	by_chapter/colonial_charter/12_mars_crossing__stellaris__mars_sand.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/mars_sand.png	512	512
colonial_charter	13	Tharsite Claim	stellaris:tharsite_ingot	by_chapter/colonial_charter/13_tharsite_claim__stellaris__tharsite_ingot.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/tharsite_ingot.png	512	512
colonial_charter	14	Ice Tithe	stellaris:ice_shard	by_chapter/colonial_charter/14_ice_tithe__stellaris__ice_shard.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/ice_shard.png	512	512
colonial_charter	15	Mars Globe	stellaris:mars_globe	by_chapter/colonial_charter/15_mars_globe__stellaris__mars_globe.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/globes/mars_globe.png	512	512
colonial_charter	16	Venus Crossing	stellaris:venus_sand	by_chapter/colonial_charter/16_venus_crossing__stellaris__venus_sand.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/venus_sand.png	512	512
colonial_charter	17	Corronium Spoils	stellaris:corronium_ingot	by_chapter/colonial_charter/17_corronium_spoils__stellaris__corronium_ingot.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/corronium_ingot.png	512	512
colonial_charter	18	Mercury Crossing	stellaris:mercury_stone	by_chapter/colonial_charter/18_mercury_crossing__stellaris__mercury_stone.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/mercury_stone.png	512	512
colonial_charter	19	Solerium Harvest	stellaris:solerium	by_chapter/colonial_charter/19_solerium_harvest__stellaris__solerium.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/solerium.png	512	512
create	00	Chapter -  &eCreate	create:wrench	by_chapter/create/00_chapter_-_create__create__wrench.png	create-1.21.1-6.0.10.jar	assets/create/textures/item/wrench.png	512	512
create	01	Andesite, the Foundation	create:andesite_casing	by_chapter/create/01_andesite_the_foundation__create__andesite_casing.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/andesite_casing.png	512	512
create	02	67B3D0A82F1BB3EA	create:brass_casing	by_chapter/create/02_67b3d0a82f1bb3ea__create__brass_casing.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/brass_casing.png	512	512
create	03	666E9828756ADB0C	create:copper_casing	by_chapter/create/03_666e9828756adb0c__create__copper_casing.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/copper_casing.png	512	512
create	04	672C61B048CB3B85	create:sturdy_sheet	by_chapter/create/04_672c61b048cb3b85__create__sturdy_sheet.png	create-1.21.1-6.0.10.jar	assets/create/textures/item/sturdy_sheet.png	512	512
create	05	Wi-Fi? No?	create:redstone_link	by_chapter/create/05_wi-fi_no__create__redstone_link.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/redstone_bridge.png	512	512
create	06	0306E0A1DA82A811	create:redstone_contact	by_chapter/create/06_0306e0a1da82a811__create__redstone_contact.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/contact_side.png	512	512
create	07	642172D58E8B11E1	create:water_wheel	by_chapter/create/07_642172d58e8b11e1__create__water_wheel.png	1.21.1.jar	assets/minecraft/textures/block/spruce_log.png	512	512
create	08	68CC0DF64AD608C1	create:large_water_wheel	by_chapter/create/08_68cc0df64ad608c1__create__large_water_wheel.png	1.21.1.jar	assets/minecraft/textures/block/spruce_log.png	512	512
create	09	60D073A200595414	create:stressometer	by_chapter/create/09_60d073a200595414__create__stressometer.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/gauge.png	512	512
create	10	0B5FF13E714BF391	create:speedometer	by_chapter/create/10_0b5ff13e714bf391__create__speedometer.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/gauge.png	512	512
create	11	Full Steam Ahead!	create:steam_engine	by_chapter/create/11_full_steam_ahead__create__steam_engine.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/copper_underside.png	512	512
create	12	Don't get blown away	create:windmill_bearing	by_chapter/create/12_dont_get_blown_away__create__windmill_bearing.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/windmill_bearing_side.png	512	512
create	13	Crank it all the way!	create:hand_crank	by_chapter/create/13_crank_it_all_the_way__create__hand_crank.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/axis.png	512	512
create	14	Blaze Burner	create:empty_blaze_burner	by_chapter/create/14_blaze_burner__create__empty_blaze_burner.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/dark_metal_block.png	512	512
create	15	798CADF6B8930572	create:mechanical_mixer	by_chapter/create/15_798cadf6b8930572__create__mechanical_mixer.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/mixer_base_side.png	512	512
create	16	6CE47960B6FEF89D	create:hose_pulley	by_chapter/create/16_6ce47960b6fef89d__create__hose_pulley.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/fluid_tank_inner.png	512	512
create	17	227597F357AA480D	create:item_drain	by_chapter/create/17_227597f357aa480d__create__item_drain.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/item_drain_side.png	512	512
create	18	5E04B024C8E9B865	create:spout	by_chapter/create/18_5e04b024c8e9b865__create__spout.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/copper_underside.png	512	512
create	19	73A2838E56534342	create:portable_fluid_interface	by_chapter/create/19_73a2838e56534342__create__portable_fluid_interface.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/copper_casing.png	512	512
create	20	10331210B10CF626	create:mechanical_drill	by_chapter/create/20_10331210b10cf626__create__mechanical_drill.png	1.21.1.jar	assets/minecraft/textures/block/anvil.png	512	512
create	21	Non-Portable Chainsaw	create:mechanical_saw	by_chapter/create/21_non-portable_chainsaw__create__mechanical_saw.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/gearbox_top.png	512	512
create	22	3B925864D243F779	create:mechanical_harvester	by_chapter/create/22_3b925864d243f779__create__mechanical_harvester.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/andesite_casing_short.png	512	512
create	23	6F4B091DDC613408	create:mechanical_plough	by_chapter/create/23_6f4b091ddc613408__create__mechanical_plough.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/andesite_casing_short.png	512	512
create	24	293196C72E44A5AC	create:mechanical_roller	by_chapter/create/24_293196c72e44a5ac__create__mechanical_roller.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/roller_wheel.png	512	512
create	25	7B9D2F7F33818837	create:crushing_wheel	by_chapter/create/25_7b9d2f7f33818837__create__crushing_wheel.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/palettes/stone_types/cut/andesite_cut.png	512	512
create	26	67CE399D0A9C0F57	create:mechanical_crafter	by_chapter/create/26_67ce399d0a9c0f57__create__mechanical_crafter.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/brass_casing.png	512	512
create	27	021E30871E97C634	create:mechanical_arm	by_chapter/create/27_021e30871e97c634__create__mechanical_arm.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/brass_casing.png	512	512
create	28	2E10D93D926631F6	create:precision_mechanism	by_chapter/create/28_2e10d93d926631f6__create__precision_mechanism.png	create-1.21.1-6.0.10.jar	assets/create/textures/item/precision_mechanism.png	512	512
create	29	7088750D467E771E	create:rotation_speed_controller	by_chapter/create/29_7088750d467e771e__create__rotation_speed_controller.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/brass_gearbox.png	512	512
create	30	4E834477717F726A	create:controls	by_chapter/create/30_4e834477717f726a__create__controls.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/bogey/particle.png	512	512
create	31	7B3913CCEBC7717D	create:track_observer	by_chapter/create/31_7b3913ccebc7717d__create__track_observer.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/observer_box.png	512	512
create	32	7F4D5B0A7A3CA576	create:track_signal	by_chapter/create/32_7f4d5b0a7a3ca576__create__track_signal.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/signal_box.png	512	512
create	33	0138F3EB263D1721	create:track_station	by_chapter/create/33_0138f3eb263d1721__create__track_station.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/station.png	512	512
create	34	063D47D4F61457BC	create:schedule	by_chapter/create/34_063d47d4f61457bc__create__schedule.png	create-1.21.1-6.0.10.jar	assets/create/textures/item/schedule.png	512	512
create	35	Train Tracks	create:track	by_chapter/create/35_train_tracks__create__track.png	create-1.21.1-6.0.10.jar	assets/create/textures/item/track.png	512	512
create	36	2D0B2D01669E88DD	create:potato_cannon	by_chapter/create/36_2d0b2d01669e88dd__create__potato_cannon.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/copper_casing.png	512	512
create	37	618FF4D4A0FCC14C	create:wand_of_symmetry	by_chapter/create/37_618ff4d4a0fcc14c__create__wand_of_symmetry.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/brass_block.png	512	512
create	38	4007D36163F8555E	create:millstone	by_chapter/create/38_4007d36163f8555e__create__millstone.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/palettes/stone_types/cap/andesite_cut_cap.png	512	512
create	39	19183F380B49F31C	create:encased_fan	by_chapter/create/39_19183f380b49f31c__create__encased_fan.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/fan_side.png	512	512
create	40	385C156051820A7B	create:copper_backtank	by_chapter/create/40_385c156051820a7b__create__copper_backtank.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/copper_backtank.png	512	512
create	41	21DD4EFBB31B669D	create:netherite_backtank	by_chapter/create/41_21dd4efbb31b669d__create__netherite_backtank.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/netherite_backtank.png	512	512
create	42	4377B43142216C8D	create:copper_diving_helmet	by_chapter/create/42_4377b43142216c8d__create__copper_diving_helmet.png	create-1.21.1-6.0.10.jar	assets/create/textures/item/copper_diving_helmet.png	512	512
create	43	7EA4E2D90A0FBC21	create:copper_diving_boots	by_chapter/create/43_7ea4e2d90a0fbc21__create__copper_diving_boots.png	create-1.21.1-6.0.10.jar	assets/create/textures/item/copper_diving_boots.png	512	512
create	44	2AB0806AA6A7076C	create:netherite_diving_helmet	by_chapter/create/44_2ab0806aa6a7076c__create__netherite_diving_helmet.png	create-1.21.1-6.0.10.jar	assets/create/textures/item/netherite_diving_helmet.png	512	512
create	45	312320F8FF1FDF24	create:netherite_diving_boots	by_chapter/create/45_312320f8ff1fdf24__create__netherite_diving_boots.png	create-1.21.1-6.0.10.jar	assets/create/textures/item/netherite_diving_boots.png	512	512
create	46	Do I feel a pulse?	create:pulse_repeater	by_chapter/create/46_do_i_feel_a_pulse__create__pulse_repeater.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/diodes/pulse_repeater/item.png	512	512
create	47	5CDDAD4D40B67D7B	create:pulse_extender	by_chapter/create/47_5cddad4d40b67d7b__create__pulse_extender.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/diodes/pulse_extender/item.png	512	512
create	48	5611FCC58301372A	create:sequenced_gearshift	by_chapter/create/48_5611fcc58301372a__create__sequenced_gearshift.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/brass_gearbox.png	512	512
create	49	4E0503134BFF19F0	create:stockpile_switch	by_chapter/create/49_4e0503134bff19f0__create__stockpile_switch.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/threshold_switch_back.png	512	512
create	50	I'm watching you.	create:content_observer	by_chapter/create/50_im_watching_you__create__content_observer.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/smart_observer.png	512	512
create	51	541988089F760BD6	create:powered_toggle_latch	by_chapter/create/51_541988089f760bd6__create__powered_toggle_latch.png	1.21.1.jar	assets/minecraft/textures/block/smooth_stone.png	512	512
create	52	06653E21053ACDF6	create:powered_latch	by_chapter/create/52_06653e21053acdf6__create__powered_latch.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/diodes/powered_latch/idle.png	512	512
create	53	19166D31F298D0D5	create:display_board	by_chapter/create/53_19166d31f298d0d5__create__display_board.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/flap_display_front.png	512	512
